doc_id,year,source,paragraph_id,text,keyword_hit
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,110,"Türkiye bu kriz döneminde pek çok göstergesiyle diğer ülkelerden olumlu bir biçimde ayrışmıştır. Bu krizle beraber pek çok gelişmiş ülkede potansiyel büyüme hızı düşmüştür. Önümüzdeki döneme ait yapılan 44 2011 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ projeksiyonlarda, dünyadaki ekonomik güç dengesinin hızla Batı'dan Doğu'ya kayacağı öngörülmektedir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,1328,"“Yurtdışı Türkler ve Akraba Topluluklar Başkanlığı”nı kurduk ve yurtdışında yaşayan Türk vatandaşlarımızın sorunları ile daha yakından ilgilenmeye ve faaliyetlerine finansman desteği vermeye başladık. 345 Yurtdışında ikamet eden vatandaşlarımızın ilk kez 2014 Cumhurbaşkanlığı seçimlerinde bulundukları ülkelerde oy kullanmalarını sağladık. Böylece, demokratik ve anayasal bir hakkın gereğinin yerine getirilmesinin yanında anavatana aidiyet bağlamında da önemli bir adım atılmasını sağlamış olduk.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,263,"Artık şirketlerin de bir kimlik numarası olacak. Merkezi Sicil Kayıt Sistemi Projesi (MERSİS) ile artık her bir işletmenin, vatandaşların kimlik numarası uygulamasında olduğu gibi ayrı bir kimlik numarası olacak. Tüm kamu kurum ve kuruluşları ile diğer kişiler işletmelerin “erişime açık” olan bilgilerine bu ortak anahtar numara aracılığıyla ulaşabilecekler.",1
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,27,"Birbirimize bağlılığımızın, ülkemize sadakatimizin, büyük tarihi birikimimizin, zengin insani ve kültürel değerlerimizin bizi nasıl yıkılmaz kıldığını daha kolay şekilde fark edebileceğiz. Türkiye'nin özgüvenini kazanarak, potansiyelini en iyi şekilde kullanarak ne büyük bir atılım gerçekleştireceğini olduğunu mutlaka göreceğiz. Türkiye için bugünün dünden farklı olduğunu, yarınların çok daha farklı olacağını mutlaka gözleyeceğiz.",1
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,32,"gruplara adil yarışma şartlarının sağlanması için uygun politik zemini hazırlar. Bununla birlikte, çoğunluğu elinde tutanların, siyasi alanı • Yeni Anayasa, hukuk devletini, yargı bağımsızlığını, kuvvetler ayrılığını, tekseslileştirmesini engelleyecek kurum ve kuralların uygulanmasını temel hak ve özgürlükleri ve sosyal devleti güvence altına alan, devletin gerekli kılar. Türkiye'de yüzde onluk seçim barajı, geniş tanımlanmış meşruiyetini insan haklarının korunmasına ve geliştirilmesine dayandıran parti yasakları, büyük partileri kayıran devlet yardımları ve bağımsız yeni bir 'toplumsal sözleşme' olacak.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,305,"Yapacağımız bütün çalışmalarda yurtiçinde ve yurtdışında daha fazla istihdam üretmeyi, ülkemize daha fazla geri dönüş sağlamayı hedefliyoruz. Gümrük Hizmetleri Ülkemizin gerek ticaret, gerek turizm, gerek uluslararası ilişkileri ve bölgesiyle bütünleşmesi açısından kaliteli hizmet sunan güçlü gümrük hizmetleri büyük önem taşımaktadır. Dürüst, hızlı, kaçağın her türünü önlemede ve yakalamada dinamik, kaçakçıya göz açtırmayan, süratli ve etkin gümrük hizmetleri için büyük mesafeler kat ettik.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,400,"Suçla etkin mücadeleyi sağlayacak fiziki ve sosyal tedbirler alınması konusunda belediyeler, muhtarlar, eğitim ve öğretim kurumları, okul aile birlikleri, sivil toplum örgütleri, özel güvenlik teşkilatları, ilgili diğer kurum ve kuruluşlar ve basın kuruluşları ile ortak çalışmalar gerçekleştirilecektir. Ceza ve Ceza Usul Hukuku alanında yapılan düzenlemelerin uygulanmasına yönelik eğitim programları yürürlüğe konularak, Cumhuriyet Savcıları ile kolluğun daha yakın ve anlayış birliği içinde çalışmaları özendirilecektir. Din Hizmetleri Adalet ve Kalkınma Partisi din hizmetlerini, ahlaki ve manevi değerlerin yaşatılması ve milli dayanışma ve bütünleşmenin sağlanması için önemli bir alan olarak görmektedir.",1
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,13,"bu kapsamda, silahlı kuvvetlerin siyasete karışmasına karşı çıkmaktadır. Silahlı kuvvetler sivil otoritenin kontrolü altında bulunmalıdır. Bu amaçla Yeni anayasanın hazırlanma süreci büyük önem taşımaktadır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,981,"• İş, yatırım, çalışma, eğitim ve kültür ortamının yurtdışında tanıtımına yönelik faaliyetleri artıracak, yurtdışında bilim ve teknoloji müşavirleri görevlendireceğiz. • AB Çerçeve Programlarına katılımın artırılmasına yönelik çalışmaları artıracak ve Türkiye'nin ekonomik, tarihi, kültürel bağlarının güçlü olduğu ülkelerle AB Çerçeve Programlarına benzer programlar geliştireceğiz. • Öncelikli teknoloji alanlarında, araştırma merkezleri ve yükseköğretim kurumlarının yurtdışındaki muadilleriyle işbirliklerini geliştireceğiz.",1
tr_2004_ulusa_seslenis,2004,ulusa_seslenis,23,"Çünkü Türkiye'nin boşa kürek çekecek vakti yoktur."" Erdoğan, her vesileyle demokrasinin erdemlerine vurgu yaptıklarını, ""Hakimiyet kayıtsız şartsız milletindir"" şiarıyla hareket ettiklerini, millet iradesinin kayda ve şarta bağlanamayacağı gerçeğini akıllarından hiç çıkarmadıklarını bildirdi. Erdoğan, ""Bu konuda farklı tavırlar içine girmiyor, demokrasinin önüne bahaneler çıkarmıyoruz. Kıbrıs meselesini ele alırken de temel hareket noktamız yine demokrasi olmuştur"" diye konuştu.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,76,"Partimiz iktidara geldiği günden beri merkezden yürütülen bir çok hizmetin yerelden karşılanması için fiili adımlar atmış ve gerekli yasal düzenlemeleri yapmıştır. Bu çerçevede, Hükümetimiz döneminde 5393 sayılı Belediye Kanunu, 5216 sayılı Büyükşehir Belediye Kanunu, 5302 sayılı İl Özel İdaresi Kanunu ve 6360 sayılı Yeni Büyükşehir Belediye Kanunu gibi yasalar çıkarılmıştır. 33 2014 YOLUNDA AK PARTİ SEÇİM BEYANNAMELERİ Merkezi hükümet, makro düzeyde yol gösterici, düzenleyici, denetleyici, rehberlik edici, dengeleri sağlayıcı, standartları belirleyici olacak, ancak mikro karar verici, uygulayıcı mahalli yönetimler olacaktır.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,325,"2002 yılında yeşil kart için yapılan harcama sadece 160 milyon YTL iken, bu harcama 2006 yılında, 18 katı aşan bir artışla 2,9 milyar YTL'ye ulaşmıştır. Yaşlı-malül ve sakat aylıkları için yapılan harcamalar ise aynı dönemde 312 milyon YTL'den 1,3 milyar YTL'ye çıkmıştır. Adalet ve Kalkınma Partisi iktidarında ihtiyaç sahibi vatandaşlarımıza doğrudan sosyal yardım ulaştırılmasında Sosyal Yardımlaşma ve Dayanışmayı Teşvik Fonu etkili bir şekilde kullanılmıştır.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,585,"Ak Parti olarak, kadına karşı şiddetle mücadelede “sıfır tolerans” ilkesini gözetiyoruz. Bu çerçevede aile içi şiddetin, töre ve namus cinayetlerinin engellenmesi için hukuki alt yapıda büyük ilerlemeler sağladık. Toplumsal ve kurumsal bilinç ve duyarlılığı geliştirmek için çalışmalara hız verdik.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,715,"2002-2014 döneminde, küresel sermayenin ülkemizi tercih etmesini sağlayan yatırım ortamının da etkisiyle kümülatif uluslararası doğrudan yatırım miktarı 150 milyar 186 dolar seviyelerine ulaşmıştır. KÖYDES, SODES, BELDES, SUKAP, Cazibe Merkezleri, GAP Eylem Planı gibi yenilikçi uygulamalarla yerel ve bölgesel açıdan önemli işler başardık. GAP, DAP, KOP, DOKAP bölgelerindeki iller için tahsis edilen kamu yatırım ödeneklerinin toplam ödenekler içindeki payı 2002 yılında yüzde 20 iken, bu payı kademeli bir şekilde artırarak son yıllarda yüzde 30'ların üzerine çıkardık.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,678,"• %33 olan kurumlar vergisi oranı, %20'ye indirilmiştir. Böylelikle Türkiye, OECD ülkeleri arasında en düşük vergi yüküne sahip ilk 5 ülke arasına girmiştir. • Türkiye'nin yatırım tanıtım ve iletişim konusundaki kurumsal kapasite ihtiyacını karşılamak üzere Türkiye Yatırım Destek ve Tanıtım Ajansı kurulmuştur.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,325,"Gelen talepler doğrultusunda, 81 ilin kültür ve turizm potansiyeli yüksek bölgelerinin alt yapı ihtiyaçları için mali ve teknik destek sağlanmaya devam edilecektir. Doğu Karadeniz Master Planı Uygulamaları çerçevesinde Samsun, Ordu, Giresun, Gümüşhane, Bayburt, Trabzon, Rize, Artvin illerinde öncelikli alanlarda yol, atık su arıtma tesisi ve bağlı kanalizasyon hatları, katı atık bertaraf tesisi ve içme- kullanma suyu hatları yapımını planlıyoruz. Turistik Yollar Yatırım Programı kapsamında kültür ve turizm açısından öncelikli yörelere ulaşımı sağlayacak 500 km yol yapacağız.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,138,"• Mükelleflere ve vergi idaresine kolaylık sağlamak amacıyla, mükellefler bilgisayar sistemiyle beyanlarını, tahakkuklarını ve ödemelerini internet üzerinden yapabilecek, uygulamaya konulacak tek sosyal güvenlik numarasıyla mükellefler daha kolay izlenecektir. 3. Kamu Harcamaları Türk harcama sistemi, karar alıcılara ve topluma doğru bilgi sunacak bir yapıda değildir.",1
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,429,"Kurban bayramının bu anlamda toplumsal hayatımıza getirdiği çok önemli güzellikler vardır. Bayramlar vesilesiyle yaşadığımız bu güzelliklerin daim olması, birbirimize ve ülkemize olan sevgimizi arttırması en büyük dileğimdir. Mahzun gönüllerin aydınlandığı, dargınlıkların ve kırgınlıkların unutulduğu böyle günler, milletlerin bir ve beraber olma şuurunu, var olma iradesini, yüksek ideallerini tazeleme günleridir.",1
tr_2003_ulusa_seslenis,2003,ulusa_seslenis,222,"Çarşıya pazara, mut- 325 Yeni Türkiye Vizyonu | Efendi Değil Hizmetkar Olmak-1 fağımıza çöreklenmiş, yakamızı şerrinden bir türlü kurtaramadığımız enflasyon canavarı... O canavar bugün dize getirilmiştir. Canavarın hızı kesilmiştir.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,290,"Çalışma hayatında tüm taraflar arasında akılcı bir dengenin kurulmasını hedefledik. Çalışanlarımızın haklarının ve işletmelerimizin rekabet gücünün korunduğu bir çalışma hayatının geliştirilmesi için çalıştık. Sosyal barışın korunması ve geliştirilmesini, sağlıklı ve uzun soluklu bir kalkınma sürecinin olmazsa olmaz koşulları arasında görüyoruz.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,51,"35 2002 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Ak Parti, yönetime katılımı engelleyen yasal ve idari etkenleri kaldırarak, kamu yönetimine sivil toplumun daha aktif katılımını sağlayacaktır. İş dünyası, sendikalar, meslek odaları, çiftçi örgütleri ve gönüllü kuruluşların, sorunlarını, hizmet alanlarındaki kamu görevlileri ile birlikte çözmelerini kolaylaştırıcı mekanizmalar geliştirilecektir. Ülkemizde henüz yeterince örgütlenemeyen sivil toplum, kamu hizmetlerinin yürütülmesinde fazla etkili olamamaktadır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,147,Maddi durumu elverişli olmayanların adalet hizmetlerinden yararlanmasının önündeki engelleri kaldırdık. Ceza soruşturma ya da davalarında avukatı olmayan herkese istemi halinde avukat tayin edilmesini ve dava masraflarından muaf tutulmasını sağladık. İlk defa suç mağdurlarına da devlet tarafından avukat tayin edilmesi uygulamasını getirdik.,1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,349,"Aile Eğitim Programını (AEP), aile üyesi bireylerin çağın gerektirdiği temel aile yaşam becerilerine yönelik bilgi, beceri ve tutumları kapsamlı olarak edinebilmeleri için hazırladık. Evlilik Öncesi Eğitim Programını, evlilik öncesi süreçte çiftlerin birbirlerini tanımaları, evlilikle ilgili gerçekçi beklentiler oluşturabilmeleri, etkili iletişim kurma yollarını ve olası sorunlarla nasıl baş edeceklerini bilmeleri amacıyla hazırladık ve ülke genelinde uygulamaktayız. Sosyal desteklerimizde aileyi odağa alarak, bütüncül bir perspektifle yeni programlar geliştirdik.",1
tr_2008_ulusa_seslenis,2008,ulusa_seslenis,12,"Teröre kurban verdiğimiz kardeşlerimizin ailelerini ziyaret ederek başsağlığı diledik; onlarla kucaklaştık, acılarını paylaşmaya çalıştık. Taziye sunmaya gittiğimiz bütün aileleri, sevdiklerini kaybetmenin ağırlığı karşısında büyük bir metanet içinde gördüm. Sivil ve askeri hastanelerdeki yaralılarımızı da bakan, milletvekili arkadaşlarımla birlikte ziyaret ederek yetkililerden durumları hakkında bilgi aldık, onlarla konuşarak morallerini yükseltmeye çalıştık, şifa dileklerimizi ilettik.",1
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,65,"Başta Cumhurbaşkanı Sayın Aliyev olmak üzere, Azeri kardeşlerimize, Türkiye'nin Azerbaycan konusundaki dikkat ve hassasiyetini, iki ülke arasındaki derin bağlara verdiğimiz önemi, bir kere daha anlatma imkânı bulduk. Azerbaycan Milli Meclisi'ndeki konuşmamızda da bu konudaki hissiyatımızı yine en güçlü şekilde ifade ettik. Son dönemde, her iki ülkenin yetkili makamlarınca defalarca düzeltilmesine rağmen, ısrarla sürdürülen birtakım dezenformasyon faaliyetlerinin, bu ziyaretimizle, tümüyle boşa çıkartıldığını görmekten de karşılıklı olarak büyük memnuniyet duyduk.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,25,"Yerel yönetimlerin yetkileri ve olanakları artırılacaktır. Mümkün olan en fazla sayıda kararın yerelde, o karardan doğrudan etkilenecek yurttaşlara en yakın kademede alınması sağlanacaktır. Kürt sorunu, birinci sınıf demokrasiyle, daha fazla özgürlükle ve siyaset yoluyla çözülecektir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,988,"Bu kapsamda, imalat sanayiimizi; daha yüksek katma değer üreten, yüksek teknolojiyi kullanabilen, geleceğin ticaret dünyasının taleplerine cevap verebilen, sürdürülebilir küresel rekabet gücü kazanmış bir yapıya doğru dönüştürmeyi öngörmekteyiz. a. Neler Yaptık İktidarlarımız döneminde sağlıklı bir kalkınma altyapısı tesis edebilmek için makroekonomik istikrarla birlikte imalat sanayiinin gelişmesi için politika geliştirmeye ve yatırım yapmaya özel önem verdik.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,80,"Meselâ İstanbul'da uygulamaya girecek AkYolbil Projesi, otobüslerin GPS/GPRS teknolojisi kullanılarak on-line izlenmesini ve otobüslerin duraklara tahmini varış sürelerinin, duraklara yerleştirilen elektronik panolar aracılığıyla yolculara duyurulmasını, işletme ve hat verimliliğinin artması ile maliyetlerin azalmasını sağlayacak. 34 2014 YOLUNDA AK PARTİ SEÇİM BEYANNAMELERİ AK Belediyeler vatandaşımızın her konforunu düşünen icraatler yaptılar. Meselâ Erzurum'da akıllı otobüs duraklarında iklim gereği ısıtıcı cihaz bulunmakta, ayrıca vatandaşlarımız bekledikleri araçların ne zaman ve hangi sürede geleceğini elektronik tabelalardan izlemektedir.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,122,"Sorunları, demokratik bir ortamda bireyler, toplum ve siyaset kurumu çözecektir. 37 AK Parti, sadece anayasa metni ile anayasal sistem tesis edilmediğinin bilincindedir. Doğrudan anayasal sistemle bağlantılı seçim kanunları, siyasi partiler kanunu ve sair temel kanunlar, yeni anayasa metniyle birlikte bir bütün olarak yenilenecektir.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,209,"• Bio-çeşitliliği korumak amacıyla, gen bankası, gen laboratuvarı ve uygulama merkezlerinden oluşan bir yerleşke oluşturacağız. Bu yerleşkenin Tarımsal ve Hayvansal Araştırma Merkezleri ile eşgüdüm içerisinde çalışmasını sağlayacağız. ÇAĞDAŞ BİR KOOPERATİFÇİLİK MODELİ • Kooperatif modelini bir bütün içerisinde ele alacak, kooperatif, birlik ve merkez birliklerini uyumlu çalışabilecekleri ortak bir üretim modeli çerçevesinde bütüncül bir yaklaşımla destekleyeceğiz.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,804,"Ormanların sınırlarının korunması ve mülkiyet problemlerinin çözümüne yönelik orman kadastro çalışmalarını hızlandıracağız. Ormanların ekonomik, sosyal ve ekolojik fonksiyonlarını gözeten sürdürülebilir yönetim ilkesi benimsenecek, odun ve odun dışı orman ürünleri potansiyelini değerlendirerek üretim ve pazarlanması konusunda etkin yönetim sağlayacağız. İkinci GAP Eylem Planında beşeri ve sosyal kaynakların geliştirilmesine ve temel altyapı yatırımlarının tamamlanmasına öncelik vereceğiz.",1
tr_2008_ulusa_seslenis,2008,ulusa_seslenis,205,"Unutmayalım ki, ne durma lüksümüz var, ne de geriye gitme seçeneğine sahibiz. Değerli vatandaşlarım... Türkiye'nin son yıllarda gerçekleştirdiği çok yönlü atılım, yakaladığı ekonomik dinamizm son derece önemlidir.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,417,"Bu kapsamda cadde tramvayı, metro, hafif metro ve hızlı tren teknolojilerinin geliştirilmesi ve üretimi için teşvik ve destek uygulamaları sağlanacaktır. Tüm demiryollarını kapsayan yönetim bilgi sistemleri tamamlanacaktır. Lüks vagonlar, alternatif ödeme sistemleri, modern tarife ve kampanyalar ile demiryolları ile seyahat hızlı, güvenli ve konforlu bir alternatif olarak diğer sektörler ile tam rekabet sağlanacaktır.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,283,"Halkımız, renksiz, ruhsuz, şiirsiz ve beton blokların kuşattığı bir dünyada yaşamaya lâyık değildir. Kızılderili Reis Seattle'ın beyaz adama hitabı maalesef modern dünya için hâlâ geçerliliğini koruyor: “Biz Kızılderililer, beyaz adamın kurduğu kentleri de anlayamayız. Bu kentlerde huzur ve barış yoktur.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,540,• 900 gün karşılığı ölüm aylığı imkânı getirdik. • Bağ-Kur ve SSK'lıların sağlık hizmetlerine erişimini daha kolay hale getirdik • Ev hizmetlerinde 10 günden az çalıştırılanlara sigortalılık imkânı getirdik. • Kısa vadeli prim oranlarını sabitledik.,1
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,277,"Bölgemizdeki sorunların çözümü halinde, sadece Türkiye'nin değil, bölgedeki tüm ülkelerin kazanacağını, çok güçlü şekilde ifade ediyoruz. Türkiye olarak yaşadığımız tecrübeden, sahip olduğumuz birikimden, elde ettiğimiz kazanımlardan Kuzey Afrika ve Ortadoğu ülkelerinin de istifade etmesini istiyoruz. Zira bu bölge, bizim için dünyanın herhangi bir bölgesinden daha değerlidir… Biz, Bağdat derken, Kudüs derken, Gazze derken, Bingazi, Trablus, Sirte derken, birileri gibi petrol kuyularını görmüyor, tam tersine orada akan kanı, orada dökülen gözyaşını görüyoruz.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,15,"Farklı ülkelerdeki halkların yaşam kalitesini ölçmeye yönelik evrensel standart ve normlar oluşmakta ve toplumların refah, başarı ve mutluluk düzeyleri ile devletlerin uluslararası arenadaki etkinlik ve saygınlıkları bu kriterlere göre belirlenmektedir. Devletin faaliyet alanı sürekli daralırken, özel sektörün ve sivil toplum örgütlerinin etkinliği artmaktadır. Bu gelişme sürecinde, kendini Dünya'dan tecrit eden bir ulusal sistemin uzun süre ayakta kalması düşünülemez.",1
