doc_id,year,source,paragraph_id,text,keyword_hit
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,635,"Elektronik haberleşme hizmetlerindeki yüksek vergi yükünü bütçe imkanları dahilinde tedricen makul seviyelere çekeceğiz. Evrensel Hizmet Fonu yoluyla Kamu İnternet Erişim Merkezleri, Sayısal Beldeler, Uzaktan Eğitim ve Uzaktan Sağlık Hizmetleri gibi projeler aracılığıyla dar gelirli vatandaşların bilgi ve iletişim teknolojilerinden faydalanması sağlanacaktır. Hindistan, İrlanda ve Çin'e yönelmiş uluslararası sermaye ve yenilikçilik merkezlerini Türkiye'ye çekebilmek için yazılım, donanım ve iletişim alanındaki şirketlerin topluca bulunduğu Bilişim Vadileri ve Teknopark projeleri desteklenerek bilişim sektörünün gelişmesi sağlanacaktır.",1
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,47,"uygulamalarından kaynaklanan engelleri kaldıracağız. • Askeri yargının görev alanını daraltacağız. • TRT'yi siyasal iktidarlardan bağımsız, idari ve mali açıdan özerk bir kurum haline getireceğiz.",0
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,375,"Bizler de, demokratik, laik, sosyal bir hukuk devleti olan Cumhuriyetimizi ilelebet yaşatacak, Türkiye'yi muasır medeniyetler seviyesinin ötesine taşıma hedefimizi mutlaka gerçekleştireceğiz. Ne mutlu ki, bugün bu hedefe her zamankinden daha yakınız. AB ile üyelik müzakerelerine başlayan Türkiye'miz, bugün artık milletler camiasının sözüne itibar edilen, dostluğu arzulanan en saygın üyelerinden biri haline gelmiştir.",1
tr_2007_ulusa_seslenis,2007,ulusa_seslenis,190,"KÖYDES projesi kapsamında planlanan 29 bin 301 projenin yüzde 87'sini tamamlamış durumdayız. Aynı proje kapsamında suyu olmayan 2 bin 245 köy ve mahalleye şebekeli içme suyu tesisi yapılmıştır. 9 bin 461 köy ve mahallenin mevcut içme suyu tesisi hem yenilenmiş, hem geliştirilmiştir.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,288,"Müfredatın eğitimin her kademesinde bilgi yüklemekten ziyade öğrenciyi hayata hazırlayan, öğrenmeyi öğreten, istidatlarını ortaya çıkaran, temel becerileri veren, özgüveni pekiştiren, evrensel değerleri aktaran bir içeriğe sahip hale getirilmesi yönündeki çalışmalarımıza devam edeceğiz. Müfredatı bilgi teknolojileri destekli öğretime uygun hale getirerek eğitsel e-içeriklerin genişletilmesi ve daha da geliştirilmesini sağlayacağız. Her alanda dijital içerikle zenginleştirilmiş etkileşimli bir eğitim-öğretim sistemini yaygınlaştıracağız.",0
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,158,"Fon bünyesindeki gayri menkul ve iştirakler süratle satılacaktır. • Sorunlu hale gelen kredilerin ve diğer aktiflerin çözümünü sağlayacak yeni finansal piyasalar, araçlar ve kurumların oluşumu desteklenecektir. • KOBİ'lerin finansal sektöre olan borçları yeniden yapılandırılacaktır.",0
tr_2004_ulusa_seslenis,2004,ulusa_seslenis,9,"Şunu açıkça ifade ediyorum: Çözümsüzlükleri çözüm kabul ederek, pasif bekle-gör politikaları izleyerek, paranoyakça korkular üreterek, kendimizi dünyadan tecrit ederek hiçbir yere varmamız mümkün değildir. Eğer Türkiye bugün, milli meselelerini, milli 345 Yeni Türkiye Vizyonu | Efendi Değil Hizmetkar Olmak-1 menfaatleri doğrultusunda çözüme kavuşturmak için aktif bir çaba içine girmezse, hızla değişen dış şartlar sebebiyle yarın çocuklarımız çok ağır bedeller ödemek zorunda kalabilir."" Başbakan Erdoğan, dünyadaki bütün önemli düşünürlerin, dünya tarihinin kritik bir dönemecine geldiğimizi söylediklerine işaret ederek, kendilerinin, tarihin bu kavşak noktasının önlerine çıkarttığı düğümleri çözmek için, Türkiye'yi, dünya sahnesinde, geçmişine yakışır bir etkinlik seviyesine çıkarma yolunda çalıştıklarını belirterek, vatanını ve milletini gerçekten seven herkesin, bu çabaya omuz vermek zorunda olduğunu söylüyordu. Erdoğan, ""Türkiye'yi güçlendirecek her katkıyı, her düşünceyi, her öneriyi iyi niyetle değerlendirdiğimizi ve bundan sonra da değerlendireceğimizi de samimiyetle ifade ediyoruz"" diyordu.",1
tr_2010_ulusa_seslenis,2010,ulusa_seslenis,389,"2011 yılında ise 9 milyar 800 milyon lira transfer yapmayı hedefliyoruz. Böylece toplam tarımsal transferlerimizi yüzde 17.7 oranında artırmış olacağız. 2002 yılında 83.6 milyon lira tutarında hayvancılık desteği ödemesi yapılmışken, biz 2010 yılında bu rakamı 1 milyar 158 milyon lira seviyesine kadar yükselttik.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,138,"Vergi politikalarının uygulanmasında doğrudan küresel sermaye yatırımlarının ülkeye girişinin hızlandırılmasına, yatırımların ve Ar-Ge faaliyetlerinin desteklenmesine, istihdamın artırılmasına ve bölgeler arası gelişmişlik farklılıklarının azaltılmasına yönelik bir yaklaşımla devam edilecektir. Vergi mevzuatı sadeleştirilecek, mali yükümlülüklerin zamanında ödenmesini sağlamak amacıyla etkin bir tahsilat sistemi oluşturulacaktır. Vergiye gönüllü uyumun artırılması ve vergi tabanının genişletilmesine yönelik çalışmalar sürdürülecektir.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,131,"Adil düzenlemeler sayesinde piyasa mekanizması daha verimli ve dengeli bir işleyişe kavuşacaktır. CHP'nin ekonomi programı, iş yapma iklimindeki olumlu değişikliklerin yaratacağı fiziksel sermaye yatırımlarını, mali sermayedeki artış ve insan kaynaklarının zenginleştirilmesi ile destekleyecektir. Bu sayede sanayimiz, küresel değer zincirinde hapsolduğu orta düzey aşamalardan kurtarılacaktır.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,656,"Yine bu dönemde genel bütçeden kamu kaynağı kullanmadan, kamu özel kesim iş birliği ile önemli merkezlere havaalanları yapılarak hizmete açılmıştır. Esenboğa dış ve iç hatlar terminali ile müştemilatı iki yıldan kısa bir sürede yapılarak başkentimize kazandırılmıştır. Benzer şekilde İzmir Adnan Menderes, Muğla-Dalaman ve Antalya Hava Limanı yolu pist ve terminali bu dönemde yapımı gerçekleştirilen önemli projelerden bazıları olarak zikredilebilir.",1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,420,"Kurumsal mekanizmaları ve finansmanı sağlanarak, gerçekçi bir içerikle uygulanacak olan istihdam programımız, çalışkan ve üretken halkımızın dinamizmini harekete geçirecektir. İstihdam programımız bir bütünün parçaları olarak uygulanacak olan üç ana bileşenden oluşacaktır: İşgücü Üzerindeki Yüklerin Azaltılması ve Piyasanın Esnek Bir Yapıya Kavuşturulması, Aktif İşgücü Programı ve Mesleki Eğitim-İşgücü Piyasası İlişkisinin Güçlendirilmesi. İşgücü Üzerindeki Yüklerin Azaltılması Ak Parti iktidarı döneminde, geçmişten kalan ağır borç yükü ve büyük açıklar veren bütçe gibi sorunlar yapısal tedbirlerle çözülürken, bir yandan da, istihdama verdiğimiz önceliğin bir gereği olarak, istihdam üzerindeki yükler imkanlar zorlanarak azaltılmıştır.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,188,• UMEM kapsamında üniversite mezunu genç işsizlere bilişim eğitimi vererek istihdam yaratacağız. • Yazılım ihracatını engelleyen dolaylı vergileri kaldırarak bilişim sektörünün uluslararası rekabet gücünü artıracağız. KOBİ'LERDE BİLİŞİM DÖNÜŞÜMÜ • Bilgi ekonomisine dönük yapısal reformlardan KOBİ'lerin faydalanmasına öncelik vereceğiz.,1
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,301,"Esneklik ve güvenceyi bir arada gerçekleştiren modelleri esas alarak, yeni istihdam biçimlerini yaygınlaştıracağız. Esnekliği artırırken, eş zamanlı olarak da bu kapsamda çalışanların sosyal güvenlik sorunlarını çözmeyi hedefliyoruz. Diğer yandan, haksız rekabet oluşturan ve işletmelerimizin uzun vadeli gelişiminde darboğaz meydana getiren kayıtdışılık ile etkili bir şekilde mücadeleyi sürdüreceğiz.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,8,"Geçmiş seçimlerde yaptığımız gibi, Seçim Beyannamemizde ortaya koyduğumuz hedefleri gerçekleştirmek için tam kadro çalışacak, inşallah, 5 yılın sonunda bu Beyanname ile kendi muhasebemizi de yapacağız. 11 yılda Hükümette, 20 yıldır yerel yönetimlerde yaptığımız çalışmalar, yapacaklarımızın teminatıdır. Milletimizin desteği ve hayır duasıyla, 30 Mart'ın ardından da, ülkemiz, milletimiz ve şehirlerimiz için hizmet üretmeyi sürdüreceğiz.",1
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,37,Bizim hedefimiz yaşanabilir şehirler kadar güzel şehirler de meydana getirmektir. Öyle şehirlerimiz olmalı ki şairler ilham alsın. Öyle şehirlerimiz olmalı ki şarkılara konu olsun.,0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,381,"Aynı yaklaşım önümüzdeki yıllarda daha güçlü bir şekilde sürdürülecektir. Bölünmüş Yollar Hayat Kurtarıyor. Yolları böldük, hayatları birleştirdik.",0
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,93,"• Cari işlemler açığını Gayrı Safi Yurtiçi Hâsılanın % 2,5'ine düşüreceğiz. Yenilikçi, rekabetçi ve istihdamla büyüyen ekonomi • Gelişmişlik düzeyi bakımından en geride olan Doğu ve Güneydoğu Anadolu'da büyüme hızının yılda ortalama % 9,5'i yakalamasını ÜRETEN, REKABETÇİ VE EKONOMİYİ DESTEKLEYEN DEVLET ANLAYIŞI sağlayacağız. • Dünyada da kabul gören yeni eğilimler ışığında, devletin istihdam ve • Günümüzde Türkiye ortalamasının ancak % 56'sı düzeyinde olan Doğu rekabet alanında destekleyici ve kolaylaştırıcı olmasını sağlayacağız.",1
tr_2012_ulusa_seslenis,2012,ulusa_seslenis,87,"İlişkilerimizin her veçhesinin en üst düzeyde ele alınmasına imkân sağlayacak olan, Yüksek Düzeyli Stratejik İşbirliği Konseyi'nin kurulmasına ilişkin Ortak Açıklama'yı imzaladık. Ayrıca, iki ülkenin karşılıklı çıkarları, öncelik ve beklentileri çerçevesinde bir yol haritası işlevi görecek bir diğer önemli belge olan, Yeni Sinerji Ortak Ekonomi Programı'nı imzaladık. Ziyaretim vesilesiyle, 5'inci Astana Ekonomik Forumu'nun açılışına da katılarak bir konuşma yaptım.",1
tr_2002_akp_june_6_secim_beyannamesi,2002,akp_june_6_secim_beyannamesi,23,"İLKELİ SİYASET Devlet halinde yaşamanın zorunlu gereği olarak siyaset, toplumun genel ihtiyaçlarını görüşerek, tartışarak ve uzlaşarak karşılamanın evrensel yoludur. Toplumu aktif olarak devreye sokan demokratik siyaset ise, uzun vadeli düşünmeyi, kamunun çıkarlarını kişisel çıkarlar üzerinde tutmayı gerektiren erdemli bir uğraştır. Ülkemizde, bazı siyasetçilerin kısa hedefli çıkarlara yönelik tutumları yüzünden, halkın siyaset kurumuna ve politikacılara güveni sarsılmıştır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,990,"Aynı dönemde imalat sanayii ihracatını 33,7 milyar dolardan 141,4 milyar dolara çıkardık. İhracatta ülke çeşitlenmesini artırdık. İmalat sanayii ihracatında AB ülkelerinin payı azalırken; Orta Doğu, Afrika, BDT ve diğer Asya ülkelerinin payları artmıştır.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,681,"İstihdamı artırmak ve kayıtlı istihdamı teşvik etmek amacıyla 5 puan prim indirimi, genç ve kadın istihdamının teşviki, engelli istihdamının teşviki gibi düzenlemeleri hayata geçirdik. Gelir idaremizin teknolojik altyapısının güçlendirilmesi amacıyla uygulamaya konulan VEDOP projesinin sonucunda vergi dairelerinde otomasyona geçtik. Gelir idaremiz bünyesinde vergilendirmeyle ilgili kamu veya özel sektörden toplanan bilgilerin depolandığı bir veri ambarı (VERİA) oluşturduk.",0
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,419,"Vatandaşlarımızın belediyeye karşı yükümlülüklerinde (vergi, harç, harcamalara katılma payları, ücret ve ilan-reklam vb.) ülke genelindeki bölgelemelere ilave olarak belde içerisinde de alt ve üst limitler tespiti yoluyla daha adil bir düzenleme yoluna gidilecektir. Böylece şehrin kendi içerisinde bölgeleme yapılması sağlanacaktır. KENTSEL DÖNÜŞÜM Hızlı ve çarpık kentleşmeden kaynaklanan sorunların çözümünde sadece güvenli konut üretiminin yetersiz kalacağı ortadadır.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,518,"İş sağlığı ve güvenliğini sağlamaya yönelik önemli düzenlemeler yaptık. 2014 yılında kamu işyerlerinde çalışan alt işveren işçilerine; taraf olunan toplu iş sözleşmesinden yararlanma, kıdem tazminatını doğrudan ilgili kamu kurumundan alma imkânı sağladık. Tüm alt işveren işçilerinin ücretlerinin ödenmesini ve yıllık ücretli izinlerini kullanmalarını garanti altına aldık.",1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,542,• Yeni özel düzenlemeler yaparak Soma faciasında hayatını kaybeden madencilerimizin hak sahiplerine ölüm aylığı bağladık. • Yurtdışında bulunan vatandaşlarımıza isteğe bağlı sigortalı olma imkânı getirdik. 141 • İzinle vatandaşlıktan çıkanlara (mavi kartlılara) borçlanma hakkı verdik.,0
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,97,"Ziraat Bankası ve Türkiye Halk Bankası'nı özelleştirmeyecek, bu eğitim ve beceri kazandırma sorunlarının çözümünde devletin aktif görev bankaların çiftçi ve esnafa desteklerini, bankacılığın genel kurallarına üstlenmesini sağlayacağız. uyarak sürdüreceğiz. • Dışa açık ama dış dalgalanmalara karşı dayanıklı, iş gücünü seferber eden, üretimi ve yurt içi tasarruf düzeyini artıran yeni bir büyüme İSTİHDAM SEFERBERLİĞİ stratejisine geçeceğiz.",1
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,255,"Demokrasinin temeli özgür insandır. Siyasi özgürlükleri teminat altına almak, bireyin özgürleşmesi için gereklidir; fakat yeterli değildir. Özgür olmak için yurttaşlar ekonomik bakımdan bağımsız olmalı, gelirden adil pay almalı, toplumsal yaşamın hiçbir alanında ayrımcılıkla karşılaşmamalıdır.",1
tr_2005_ulusa_seslenis,2005,ulusa_seslenis,85,"Hükümet olarak göreve geldiğimiz ilk gün sizlere söylediğimiz üzere, bu alanlarda başarı sağlanması popülist olmayan sağlam politikaların sabırla, dikkatle kararlılıkla uygulanmasına bağlıdır. Yaşadığımız krizlerin bir daha tekrarlanmaması için köklü tedbirler alıyor, Türkiye'nin bahtını ağartacak yapısal değişimi her alanda adım adım uygulamaya koyuyoruz. Daha etkin ve katılımcı bir kamu yönetimi oluşturmak, yerel yönetimleri güçlendirmek, özelleştirmeyi hızlandırmak, eğitim, sosyal güvenlik ve sağlık alanında dönüşüm sağlamak suretiyle Türkiye'ye geleceğini kazandırmak için gayret gösteriyoruz.",0
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,343,"2.3. Aile, Çocuk ve Dinamik Nüfus AK Parti olarak, aile kurumunu güçlendirmeyi, çocuklarımızın sayısını artırarak nitelikli bir biçimde yetişmelerini sağlamayı insan merkezli kalkınma politikalarımızın ana ekseni olarak kabul ediyoruz. 95 Biz, sahip olduğumuz güçlü aile yapımızı diğer toplumlara göre önemli bir fark ve avantaj olarak görüyoruz.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,371,"2010 yılında 1.400.00 ton olan bor kimyasalları ve eşdeğeri ürün üretimi 2023 yılında 5,5 milyon tona çıkarılacaktır. Bor ihracatı tutarımız 2011 yılında 800 milyon dolara, 2023 yılında ise 2,5 milyar dolara çıkarılacaktır. Bor işletmesinden elde edilen gelirlerle 2023 yılına kadar Hazineye toplam 10 milyar doların üzerinde gelir sağlanacaktır.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,985,Böylece vatandaşlarımız hiçbir engelle karşılaşmadan ve sadece pasaportunu ellerine alarak 30'u aşkın ülkeye uçabilmektedir. Yeni dönemde karşılıklı vize muafiyetinin yaygınlaştırılması için çalışmalarımıza devam edeceğiz. Hedefimiz yakın ve uzak komşularımızın tamamıyla vizelerin kaldırılmasıdır.,1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,333,"Mili aşı projemiz ile kendi aşımızı üreteceğiz. Kamu-Özel Ortaklığı (KÖO) modeli ile inşa edeceğimiz Şehir hastanelerini yaygınlaştıracağız. Yurt genelinde oluşturulacak 29 sağlık bölgesinde toplam 56.000 yatak kapasiteli hastanelerimizi hizmete sokarak, daha gelişmiş bir hizmet altyapısı kuracağız.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,164,"Bu sayede Merkez Bankası rezervleri, 2002 yılındaki 27 milyar dolar iken, 3,5 kat artarak 2010 yılı sonunda 80,2 milyar dolara yükselmiştir. Önümüzdeki dönemde de; Üretim ve ihracatın ithalata olan yüksek oranlı bağımlılığını azaltmak amacıyla özellikle ara malları ve yatırım mallarında yurtiçi üretim kapasitesini artırıcı politikalara ve desteklere devam edilecektir. Dışa bağımlılığın yüksek olduğu stratejik sektörlerde yerli teknolojik yeteneklerin geliştirilmesi ve ürüne dönüştürülmesine yönelik programların işlerliği artırılacaktır.",0
tr_2005_ulusa_seslenis,2005,ulusa_seslenis,201,"Türkiye, özgür dünyanın, barış ve demokrasinin bayraktarlığını yapmaya, dünyanın her köşesinden ülke ve halklarla sıcak ilişkiler geliştirmeye aynı kararlılıkla devam edecektir. Son Moğolistan gezimizde bir kere daha müşahede ettiğimiz gibi, uzatılan el karşılıksız kalmayacaktır.' Ulusa Sesleniş | Ankara | 31 Ağustos 2005, S.65 Erdoğan, televizyon kanallarında yayınlanan ""Ulusa Sesleniş"" konuşmasında, hareketli ve bereketli geçen bir yaz döneminin artık sonlarına yaklaşıldığını, Türkiye'nin, son 33 ayı büyük bir değişim hareketini, adeta bir ""Sessiz Devrim""i adım adım gerçeğe dönüştürerek geçirdiğini kaydetti. Bu ""Sessiz Devrimi"", başlattıkları büyük değişim sürecinin sonuçlarını genel bir bakışla değerlendiren Erdoğan, bugünün 30 Ağustos Zafer Bayramı'nın da kutlandığı anlamlı bir gün olduğunu vurguladı.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,385,"Böylece sektörü kurumsal bir yapıya kavuşturarak, sektörde arz-talep dengesi sağlanması ve sektörün sağlıklı gelişimi için gerekli zemini oluşturduk. Kağıt Üstünde Araç Muayenesine Son. Karayolunda seyreden motorlu araçların teknik muayenelerini daha etkin ve sağlıklı bir şekilde yapacak gerçek ve tüzel kişilere ait 264 istasyon hizmete açılmıştır.",0
tr_2015_chp_secim_beyannamesi,2015,chp_secim_beyannamesi,807,"• Girişimcilerimizin Çin'deki yatırımlarının çeşitlenmesi ve artmasını teşvik edeceğiz. • Bilim, akademi ve teknoloji alanlarında Çin ile iş birliğini en üst düzeye çıkaracağız. • Genç kuşakların Çin dillerini ve kültürünü öğrenme olanaklarını yaygınlaştıracağız.",0
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,201,"Aldığımız ve alacağımız tedbirlerle, işgücü piyasası reformlarıyla bunu daha da düşük seviyelere indireceğiz. Değerli vatandaşlarım... 2010 sonu itibariyle Avrupa Birliği üyesi ülkelerle karşılaştırıldığında, kamu dengesi en iyi durumda olan 4 ülkeden biriyiz.",1
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,160,"Ben milletime buradan sesleniyorum: Buna hayır demek milletle beraber olmak mıdır, yoksa millete karşı olmak mıdır? Ne yazık ki ana muhalefet partisi bu yasanın çıkmasını bir yıl boyunca geciktirmiştir. Tüm sosyal tarafların katkı ve katılımlarıyla hazırlanmasına rağmen bir yıl boyunca tasarıyı meclis komisyonunda bloke etmiştir.",1
tr_2012_ulusa_seslenis,2012,ulusa_seslenis,168,"Sınırın her iki tarafından akrabalar, dostlar, kardeşler bulunuyor. Suriye'de bir halka topluca zulmedilirken, biz susabilir miyiz? Suriye'de her gün şehirler bombalanırken, biz tepkisiz kalabilir miyiz?",1
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,113,"Bu yolda inisiyatif kullanmaktan da asla geri durmayacağız. Menfaatleri öyle gerektirdiği için bölgesel çatışmaları körükleyen, dünya kaynaklarını sömüren, insan hayatını hiçe sayan bütün küresel stratejilerin de kararlılıkla karşısında duracağız. Somali'de yaşananlar bugünün dünyasına şekil verenlerin geçmişte yanlış hesaplar içinde olduğunu açıkça gösteriyor.",1
tr_2011_ulusa_seslenis,2011,ulusa_seslenis,70,"Şu an itibariyle toplam bölünmüş yol uzunluğumuz 20 bin kilometreye şu anda ulaşmış durumda, inşallah 2015 yılında da 26 bin kilometreye ulaşmış olacak. Kullananlarınız mutlaka vardır, Ankara-İstanbul hızlı tren hattının Ankara-Eskişehir arasını daha önce bildiğiniz gibi hizmete açmıştık. Aynı şevk ve heyecanla çalışarak önümüzdeki dönemde de Eskişehir-İstanbul arasını ve İstanbul Boğaz demir yolu tüp geçişini tamamlayacağız.",1
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,471,"Tüm okullar, öğretmenler ve öğrenciler arasında kesintisiz bir elektronik iletişim sağlanacaktır. Birkaç yıl içinde 81 ilde okulöncesi eğitim zorunlu eğitim kapsamına alınacaktır. Ortaöğretim okullaşma oranında örgün eğitimde % 85'e ulaşılacaktır.",0
tr_2007_ulusa_seslenis,2007,ulusa_seslenis,237,"İşte biz bunu başarıyoruz. AB üyeliği, taşıdığı anlam bakımından Cumhuriyetimizin kuruluş ideali olan çağdaşlaşma hedefinin bir tezahürüdür. Bu süreçte rehberimiz, ortak akıldır, milletimizin değişim iradesidir, ülkemizin yüksek menfaatleridir.",0
tr_2007_akp_june_6_secim_beyannamesi,2007,akp_june_6_secim_beyannamesi,394,"Esas olan suçluların yakalanması değil, suç işlenmesini önlemektir. Bu kapsamda, güçlü bir sosyal politika ile eş zamanlı olarak, önleyici kolluğa ağırlık verilecektir. 119 2007 YOLUNDA AK PARTİ SEÇİM BEYANNEMELERİ Genel kolluğun önleyici kolluk yetkileri, yapılacak yasal düzenlemelerle yeniden tanımlanacak, çalışma koşulları ve fazla mesaileri gerçekçi bir yaklaşımla ele alınacaktır.",0
tr_2014_akp_june_5_secim_beyannamesi,2014,akp_june_5_secim_beyannamesi,237,"Bilim merkezleri ile çocuklarımızın bilimin temellerini görerek, dokunarak, yaşayarak kavramalarını ve bilimi sevmelerini sağlıyoruz. İnsan odaklı belediyecilik anlayışımızın bir örneği olarak, Sayın Başbakanımızın İstanbul Büyükşehir Belediye başkanı olduğunda bir ilk olarak başlattığı beyaz masa uygulaması şu anda ulusal bir standart haline gelmiştir. Vatandaşlarımızın sorunlarını dinliyor, en kısa sürede çözüme ulaştırıyoruz.",1
tr_2010_ulusa_seslenis,2010,ulusa_seslenis,140,"Ulaşabildiğimiz her ülkeye ulaşıyoruz, serbest ticaret anlaşmaları imzalıyoruz. İşadamlarımızla, uzak yakın demeden, her yere gidiyoruz; ticaret imkanlarını çoğaltıyoruz. Komşularımızla aramızdaki sorunları, birer birer gideriyor; bu sorunların yerine ticareti koyuyoruz.",0
tr_2004_ulusa_seslenis,2004,ulusa_seslenis,244,'Bize popülist anlayışlarla yeni yeni talepler getirmeyin. Önce bitme seviyesi yüzde 100'lere ulaşmış olan rantabl yatırımları bitireceğiz. Ondan sonra sırasıyla diğerlerine geçeceğiz.' Yoksa yeni yeni yatırımlar önümüze getirmek suretiyle temeli 20 yıl önce atılmış halde duran ve çevrede yaşayan vatandaşlarımı sürekli umutsuzluğa iten bu eserleri bitiremeyiz.,0
tr_2011_chp_secim_beyannamesi,2011,chp_secim_beyannamesi,408,• Kamu yönetiminde rüşvet ve suistimal suçu işleyenlerin süratle yargılanıp cezalandırılmalarını sağlayacağız. • Özelleştirme ihalelerinin öncesindeki ve sonrasındaki uygulamaları birlikte değerlendiren bir yaklaşımla tüm özelleştirme işlemlerini şeffaflaştıracağız • Başta medya ve sivil toplum örgütleri olmak üzere sivil denetimi etkinleştireceğiz. DÜRÜST YEREL YÖNETİMLER • Yürütmenin tüm işlem ve eylemlerini yargı denetimine tâbi tutacağız.,1
tr_2015_akp_oct_6_secim_beyannamesi,2015,akp_oct_6_secim_beyannamesi,1115,"287 Eylem planında kentsel dönüşüm alanında önemli eylemlere yer verdik. 2012 yılında Kanunla Çevre ve Şehircilik Bakanlığının afet riskli alanlarda riskli yapıların tespiti ve bunların yenilenmesi konusunda görevlendirilmesini sağladık. 2014 sonu itibarıyla 40 ilde 152 farklı alanda yaklaşık 1,1 milyon kişinin yaşadığı 175 bin adet yapıyı içeren 7.162 hektar alanın riskli alan olarak ilan edilmesini sağladık.",0
tr_2011_akp_june_5_secim_beyannamesi,2011,akp_june_5_secim_beyannamesi,748,"maddesinde yapılan değişlikle kadınlarımıza, yaşlılarımıza, engellilerimize şehitlerimizin dul ve yetimlerine pozitif ayrımcılık düzenlenmesi yapılarak, bu kısımda yer alan vatandaşlarımızın ayrımcılığa maruz kalmamaları anayasal güvenceye alınmıştır. Bu anayasa değişikliğinden sonra, Sağlık Bakanlığı'na bağlı hastanelerde yaşlı, engelli ve kadınların hastane polikliniklerinde pozitif ayrımcılığa tabi tutulup tedavilerini ayrı polikliniklerde yapmaları için çalışma başlattık. 85 yaş ve üzerindeki yaşlı vatandaşlarımız artık maaşlarını PTT aracılığıyla evlerinde alıyorlar.",1
tr_2009_ulusa_seslenis,2009,ulusa_seslenis,282,"150'nin üzerinde ülkenin devlet ve hükümet başkanları seviyesinde temsil edildiği bu yılki Birleşmiş Milletler Genel Kurulu'nda uluslararası gündemle ilgili konularda ülkemizin görüşlerini açıklayan bir konuşma yapma imkanı buldum. Genel Kurul'dan önce de, ABD Başkanı Sayın Barack Obama başkanlığında düzenlenen nükleer silahsızlanma ve yayılmanın önlenmesi konulu Güvenlik Konseyi toplantısına katılarak bir konuşma yaptım. Bildiğiniz gibi, Türkiye, yürüttüğümüz diplomatik çabalar neticesinde, Birleşmiş Milletler Güvenlik Konseyi geçici üyeliğine seçilmişti.",1
tr_2006_ulusa_seslenis,2006,ulusa_seslenis,489,"Yeni Türkiye Vizyonu | Efendi Değil Hizmetkar Olmak-4 79 Bu sorunu da önemli ölçüde çözecek hazırlıklar içindeyiz. Bu çocuklarımızın kendi evlerinde, kendi yuvalarında kalabilmeleri için geçim güçlüğü çeken ailelerimize maddi destek sağlayacağız. Aynı şekilde kimsesi olmayan yavrularımızı evlat edinerek onlara sıcak bir yuva verecek vatandaşlarımız da bu maddi yardımdan faydalanacak.",1
